"Date","Description","Institution","Account","Category","Is Hidden","Is Pending","Amount"
"11/6/2023","HYVEE FOODS ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Groceries","No","No","($4.52)"
"11/6/2023","TAQUITOS","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Food","No","No","($4.46)"
"11/4/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($8.34)"
"11/4/2023","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($6.36)"
"11/4/2023","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($1.07)"
"11/4/2023","DOLLAR TREE ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Merchandise/Misc","No","No","($1.35)"
"11/4/2023","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($2.16)"
"11/4/2023","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($2.16)"
"11/3/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($2.3)"
"11/3/2023","TAQUITOS","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Food","No","No","($1.59)"
"11/2/2023","AMEX SEND ADD MONEY","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($200)"
"11/1/2023","PAYPAL STEAM GAMES WA","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Electronics & Software","No","No","($9.53)"
"11/1/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($0.75)"
"11/1/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($1.77)"
"11/1/2023","KWIK TRIP ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Gas & Fuel","No","No","($44.25)"
"10/30/2023","GGLPAY STORE ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Merchandise/Misc","No","No","($1.07)"
"10/30/2023","GGLPAY STORE ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Merchandise/Misc","No","No","($8.08)"
"10/30/2023","CULVERS OF ROCHESTERROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($13.49)"
"10/30/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($1.77)"
"10/30/2023","HYVEE ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Groceries","No","No","($15.75)"
"10/30/2023","KWIK TRIP PINE ISLAND MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Gas & Fuel","No","No","($36.02)"
"10/29/2023","DOLLAR TREE ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Merchandise/Misc","No","No","($2.7)"
"10/29/2023","PHONE BILL","Discover Credit Card - via Direct Web Access","3549","Phone, Internet & Cable","No","No","($107.36)"
"10/29/2023","MARCUS ROCHESTER ECOM MN","Discover Credit Card - via Direct Web Access","3549","Entertainment","No","No","($14.59)"
"10/28/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($4.13)"
"10/28/2023","DOLLAR TREE ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Merchandise/Misc","No","No","($2.7)"
"10/27/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($5.06)"
"10/27/2023","DOLLAR TREE ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Merchandise/Misc","No","No","($4.05)"
"10/26/2023","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($8.4)"
"10/26/2023","CARIBOU MOBILE APP BROOKLYN CENTMN","Discover Credit Card - via Direct Web Access","3549","Restaurants/Dining","No","No","($3.23)"
"10/25/2023","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($2.69)"
"10/25/2023","CUB FOODS ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Groceries","No","No","($5.34)"
"10/25/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($1.16)"
"10/25/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($4.21)"
"10/24/2023","GGLPAY HOLIDAY STATIROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Gas & Fuel","No","No","($46.05)"
"10/24/2023","GGLPAY SUBWAY ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($6.49)"
"10/23/2023","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($6.35)"
"10/23/2023","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($1.08)"
"10/23/2023","GGLPAY STORE STORY CITY IA","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Merchandise/Misc","No","No","($6.42)"
"10/23/2023","WALMART SC ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Shopping","No","No","($6.86)"
"10/21/2023","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($5.28)"
"10/21/2023","GGLPAY CULVERS OF MAMASON CITY I","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($13.46)"
"10/21/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($7)"
"10/21/2023","KUM&GO LAMONI LAMONI IA","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($4.52)"
"10/19/2023","GGLPAY COURTESY OF BONALASKA WI","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Restaurants/Dining","No","No","($6.36)"
"10/19/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($3.81)"
"10/19/2023","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($6.36)"
"10/19/2023","TAQUITOS","Discover Credit Card - via Direct Web Access","3549","Food","No","No","($1.72)"
"10/18/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($1.77)"
"10/18/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($3.81)"
"10/18/2023","DOLLAR TREE ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Merchandise/Misc","No","No","($2.6)"
"10/17/2023","FITNEROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Gym","No","No","($10.81)"
"10/17/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($0.75)"
"10/17/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($6.63)"
"10/17/2023","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($1.07)"
"10/17/2023","JIUJITSU","Online Access - via Direct Web Access","Checking Account","Health & Fitness","No","No","($136)"
"10/16/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($1.77)"
"10/15/2023","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($1.61)"
"10/14/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($3.23)"
"10/14/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($0.09)"
"10/14/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($4.13)"
"10/14/2023","GGLPAY SUBWAY ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($7.56)"
"10/14/2023","DOLLAR TREE ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Merchandise/Misc","No","No","($2.7)"
"10/14/2023","KWIK TRIP ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Gas & Fuel","No","No","($36.5)"
"10/14/2023","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($1.07)"
"10/13/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($1.77)"
"10/13/2023","WALMART STORE ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Shopping","No","No","($21.9)"
"10/12/2023","TAQUITOS","Discover Credit Card - via Direct Web Access","3549","Food","No","No","($4.8)"
"10/11/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($0.75)"
"10/11/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($4.13)"
"10/11/2023","PLANET FITNESS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Gym","No","No","($1)"
"10/10/2023","DOMINOS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($32)"
"10/10/2023","CULVERS OF ROCHESTER ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($16.52)"
"10/9/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($1.77)"
"10/9/2023","GGLPAY CULVERS OF ROROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($4.31)"
"10/9/2023","AMEX SEND ADD MONEY","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Cash/ATM","No","No","($100)"
"10/8/2023","CUB FOODS ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Groceries","No","No","($43.09)"
"10/7/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($0.89)"
"10/7/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($2.42)"
"10/7/2023","GGLPAY TACO BELL MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($7.77)"
"10/6/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($0.03)"
"10/6/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($4.21)"
"10/6/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($2.37)"
"10/6/2023","DOLLAR TREE ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Merchandise/Misc","No","No","($2.7)"
"10/5/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($1.98)"
"10/5/2023","DOLLAR TREE MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Merchandise/Misc","No","No","($4.05)"
"10/5/2023","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($1.07)"
"10/4/2023","GGLPAY STORE ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Merchandise/Misc","No","No","($6.36)"
"10/4/2023","GGLPAY ALDI ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Groceries","No","No","($2.09)"
"10/4/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($1.77)"
"10/4/2023","GGLPAY DOLLAR TREE ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Merchandise/Misc","No","No","($5.41)"
"10/3/2023","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($4.42)"
"10/3/2023","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($1.08)"
"10/3/2023","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($1.07)"
"10/2/2023","GGLPAY STORE ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Merchandise/Misc","No","No","($1.08)"
"10/2/2023","GGLPAY HYVEE MANKATO MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Groceries","No","No","($2.66)"
"9/30/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($4.15)"
"9/29/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($1.77)"
"9/29/2023","CANTEEN VENDING MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($1.75)"
"9/29/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($2.75)"
"9/29/2023","PHONE BILL","Discover Credit Card - via Direct Web Access","3549","Phone, Internet & Cable","No","No","($106.64)"
"9/29/2023","KWIK TRIP ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Gas & Fuel","No","No","($11.23)"
"9/29/2023","MCDONALDS ROCHESTER MN","Discover Credit Card - via Direct Web Access","3549","Fast Food & Convenience","No","No","($1.07)"
"9/28/2023","KWIK TRIP ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Gas & Fuel","No","No","($38.38)"
"9/27/2023","GGLPAY STORE ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Merchandise/Misc","No","No","($2.69)"
"9/26/2023","GGLPAY STORE ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Merchandise/Misc","No","No","($6.36)"
"9/26/2023","DOLLAR TREE MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Merchandise/Misc","No","No","($2.7)"
"9/25/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($1.81)"
"9/25/2023","GGLPAY CHICKFILA ROCHESTER MN","American Express - Amex Account - via Direct Web Access","Blue Cash Everyday","Fast Food & Convenience","No","No","($2.37)"
"9/25/2023","PWP PATREON ME PRIVACYCOM TN","Online Access - via Direct Web Access","Checking Account","Business","No","No","$10.74"
